poi_id,name,lat,lon,open_min,close_min,stay_min,province,city,description,time_str,airport
6102,王维观景台,37.465217,104.998887,480,1080,150,宁夏,宁夏,王维观景台位于宁夏固原市六盘山风景区内，是以唐代诗人王维命名的观景点。这里视野开阔，游客可以俯瞰六盘山的秀丽风光，尤其是在清晨或傍晚时分，山川云海相接，风景如画。王维曾在《使至塞上》一诗中描绘了这一带的壮美景色，观景台因而成为欣赏六盘山美景和怀古思今的理想之地。,08:00-18:00,
6104,宁夏灵武长流水生态旅游区,37.849779,106.432962,480,1050,150,宁夏,宁夏,夏灵武长流水生态旅游区地处毛乌素沙漠边缘，位于灵武市白土岗乡境内，国家AAA级旅游景区。长流水源于百年前，成于自然中。沿沟逆流而上，长流水峡谷内有三处较大的瀑布最为引人，三大瀑布各具特色。第一瀑布为虎口瀑布，因形似虎口而得名，整个瀑布宽约14米，落差约7米；在广袤的沙漠之地能看到如此景观实为奇迹；第二瀑布为榆树湾瀑布〈也叫蛇尾瀑布〉，因此瀑布处生长有一棵百年榆树而得名，瀑布落差竟达27米，是3处瀑布中落差最大的一处，此瀑形如蛇身，流水潺潺，清泉叮咚声响，溢满峡谷，不禁让人叹服大自然的鬼斧神工；第三大瀑布为双龙口瀑布，是三大瀑布中最宽的一处，瀑宽约达18米，清澈的泉长从高耸的龙口中喷涌而下，在这幽深的山谷峡涧显的尤为灵动。,08:00-17:30,
6105,一百零八塔,37.892383,106.0005,540,1050,150,宁夏,宁夏,一百零八塔位于宁夏吴忠市青铜峡市的黄河岸边，是中国最大的喇嘛塔群，因其108座喇嘛砖塔而得名。该塔群的建造时间不详，可能始于宋至元时期。塔群呈阶梯状布局，塔身形制各异，最高处的塔高达5米，其他107座塔较为矮小。塔群下曾出土西夏时期的文物，具有重要的历史和文化价值。1988年，一百零八塔被列为全国重点文物保护单位。,09:00-17:30,
6106,庙山湖古遗址群,38.029316,105.85615,0,1440,90,宁夏,宁夏,庙山湖位于青铜峡市区以西30多公里处，贺兰山东麓前沿洪积扇地区，西为贺兰山余脉，东接甘城子扬黄灌区开阔地；北起鸽子山，南抵红崖子，长达10余公里的地段上，有大小泉眼25处。\n该处的长城遗址，建于嘉靖十年(1531年)，是为了防御瓦刺、鞑靼和元朝残余势力侵扰而建。属于青铜峡大坝至三关口的“西北门墙”。全长百余公里，分布有敌台、烽火台、狼烟台，另外还分布着多处采石场、挡马墙、壕堑、山险墙。,00:00-23:59,
6107,嘛喇湾梯田公园,35.934451,106.57518,0,1440,180,宁夏,大理,位于彭阳县白阳镇、古城镇、王洼镇三镇交汇处，梯田公园总面积29平方公里，配套建设了3处观景平台。景区内部观景道路全长7.7公里，故名“77”号公路，起点王洼镇陡沟村，终点古城镇郑庄村。从高空俯视，一条“彩虹”路穿梭于争妍斗艳的山花之中，以路引景，以景连线，成为彭阳旅游一条新的景观道，吸引许多人前来游玩打卡，成为新晋网红打卡地，是彭阳踏青赏花观梯田的绝佳地点。,00:00-23:59,
6108,茹河瀑布,35.793449,106.872076,0,1440,180,宁夏,宁夏,位于彭阳县城东24公里处的城阳乡杨坪村。由于地壳变化和河床运动，这里形成了2处落差9米以上的连环瀑布和幽深狭长的茹河石峡谷，瀑布下游峡谷长约3公里。峡谷有的地段如悬空的古堡，危机四伏；有的状若蘑菇，层叠而起；有的如千层饼，色彩各异；有的像石窟佛像，排列严整。茹河瀑布风景区是彭阳县“两河”流域百里画廊的核心景区，2012年10月，被水利部命名为国家级水利风景区。,00:00-23:59,
6109,宏佛塔,38.57221,106.432264,480,1020,150,宁夏,宁夏,宏佛塔，位于宁夏回族自治区银川市贺兰县，始建于西夏晚期，是一座重要的佛教建筑。塔高28.29米，平面呈八角形，分为上下两部分，融合了藏传与汉传佛教的建筑风格。宏佛塔曾因年久失修而遭受地震和雨水侵蚀，后于1990年至1992年进行了大规模修复，基本恢复原貌。1990年修缮过程中，出土了西夏文木简、彩塑佛像残块等珍贵文物。该塔于2013年被列为全国重点文物保护单位。,08:00-17:00,
6110,凉殿峡,35.385889,106.284528,480,1020,150,宁夏,宁夏,凉殿峡位于宁夏固原市的六盘山自然保护区内，因其凉爽的气候和清幽的峡谷风光而得名。峡谷内山峦叠嶂，绿树成荫，溪水潺潺，空气清新，是夏季避暑的理想之地。峡谷中的景色四季分明，春季鲜花盛开，夏季凉爽宜人，秋季红叶遍地，冬季银装素裹。游客可沿着小道徒步深入峡谷，感受大自然的宁静与壮美。凉殿峡也是摄影爱好者的天堂，晨雾缭绕时，景色宛如仙境。,08:00-17:00,
6111,固原钟楼,35.996574,106.286859,0,1440,150,宁夏,宁夏,固原钟楼则位于宁夏回族自治区固原市，是固原市的标志性建筑之一。这座钟楼建于明代，至今已有数百年的历史。钟楼高耸入云，屹立在城市的中心地带，成为了固原市的地标性建筑。钟楼的设计简洁大方，采用了明代建筑的典型特色，展现了中国古代建筑的精髓。钟楼共有五层，高度达到了约30米，外观造型庄重大气。每层都有窗户，可以俯瞰整个城市的美景。,00:00-23:59,
6112,姚河塬西周遗址,35.805562,106.523673,0,1440,150,宁夏,宁夏,姚河塬遗址位于宁夏固原市彭阳县，是西周时期的重要城址，面积约92万平方米，贯穿整个西周历史。遗址分为内城和外城，内城包括墓葬区、宫殿区及铸铜和制陶作坊，外城为普通村落。2017年起，考古工作持续进行，出土了大量文物，揭示了西周时期周王朝对西北边疆的强有力控制。姚河塬遗址被评为2017年度全国十大考古发现，并列为全国重点文物保护单位。,00:00-23:59,
6113,海原大地震万人坟遗址,36.559787,105.638955,0,1440,150,宁夏,宁夏,海原大地震万人坟遗址是为了纪念1920年发生的海原大地震而设立的，该地震是中国近代史上破坏性最大的一次自然灾害之一，造成了大量的人员伤亡和财产损失。万人坟遗址位于宁夏海原县，是当年遇难者集体安葬的地方。如今，遗址上设立了纪念碑，以缅怀那些在地震中失去生命的人们。游客来到这里，可以了解这段悲痛的历史，同时也感受到自然力量的无情与人类面对灾难时的坚韧不屈。遗址现已成为一个重要的历史教育和地质科普场所,00:00-23:59,
6114,范家峡森林公园,35.488576,106.186379,0,1440,180,宁夏,宁夏,范家峡森林公园位于宁夏固原市的六盘山脚下，是一片原始生态保存完好的森林区域。公园内植物种类繁多，林木茂盛，空气清新，气候凉爽，四季景色各异。这里不仅是宁夏地区重要的自然保护区，还是一个集生态观光、休闲度假、野外探险于一体的旅游胜地。公园内有多条徒步小道，游客可以在大自然的怀抱中享受宁静与舒适。范家峡森林公园也是野生动植物的栖息地，喜欢探险的游客可以在这里发现各种珍稀动植物。,00:00-23:59,
6115,巴格斯酒庄,38.232716,106.016431,540,1080,150,宁夏,宁夏,"巴格斯酒庄（ChateauBacchus）位于宁夏贺兰山东麓，是中国知名的葡萄酒庄园之一，成立于1999年。酒庄占地1,000亩，种植赤霞珠、梅洛等优质葡萄品种，依托当地独特的气候和土壤条件，酿造出风味独特的葡萄酒。酒庄注重环保，采用现代酿酒技术，并与国内外知名院校合作，提升种植和酿造水平。酒庄的多款葡萄酒在国际大赛中屡获殊荣，举办了多样的文化活动如采摘节、品酒会等，致力于品牌文化建设。",09:00-18:00,
6116,固原市区,35.999935,105.982278,0,1440,60,宁夏,宁夏,固原市，是中国宁夏回族自治区辖地级市，位于宁夏回族自治区南部六盘山区，呈南高北低之势，东与甘肃庆阳市、平凉市为邻，南与平凉市相连，西与白银市交界，北与宁夏中卫市、吴忠市接壤，是典型的大陆性气候。,00:00-23:59,
6117,吴忠市区,37.970699,106.114052,0,1440,60,宁夏,宁夏,位于宁夏回族自治区中部，原为古灵州城和金积县驻地，地处宁夏平原腹地，地势南高北低，属中温带干旱、半干旱气候地区,00:00-23:59,
7001,海拉尔区,49.234715,119.824542,0,1440,150,内蒙古,内蒙古,海拉尔，是一片神秘而宁静的土地，蓝天白云映照下，大地苍翠欲滴，湖泊荡漾着悠然的涟漪。这里是大自然的杰作，山峦叠嶂，森林蔽日，仿佛仙境一般。漫步于海拉尔，仿佛穿越到一个幽静而神秘的世界，微风拂面，空气中弥漫着花香和清新的草木气息。夜晚降临，星空璀璨，点点星辰如诗如画。海拉尔，是大自然的交响乐，是心灵的避风港，让人远离城市的喧嚣，沉浸在自然的怀抱中，感受宁静与美好。在这片土地上，每一个瞬间都是一幅优美的画卷，每一寸土地都诉说着大自然的奇迹。\n,00:00-23:59,
7002,天下草原,49.48404,119.730619,0,1440,180,内蒙古,内蒙古,天下草原的魅力之地。这片广袤的土地，草海起伏，风吹草低见牛羊。在内蒙古，蓝天白云似是永恒，草原绵延无边，仿若进入一幅宏伟的画卷。悠扬的马头琴声在草原上回荡，草地上奔跑的骏马如风驰电掣。\n夏日的内蒙古，碧绿的草原漫延至天边，丰富的生态系统吸引着各类动植物。金黄的油菜花在草原上点缀，与蓝天相映成趣，构成一幅绚丽多彩的画面。丰富多样的民族文化在这片土地上交融，蒙古包、马头墙、锡尔瓦格等独具特色的建筑风格成为草原上的亮丽风景线。\n，天下草原，不仅是大自然的馈赠，更是丰富多彩的文化底蕴。漫步在这片神奇的土地上，仿佛能听到风吹草动的音符，感受到草原深处蕴藏的千年文化底蕴。,00:00-23:59,
7003,莫日格勒河,49.519597,119.806449,0,1440,150,内蒙古,内蒙古,莫日格勒河，如一条流淌的诗篇，悠然而美丽。河水宛如一幅清波荡漾的画卷，轻轻拂过金黄的滩涂，将河畔装点得如诗如画。沿岸的原始草甸，一片片绿色的波浪舞动，与天空中悠扬的云彩相呼应，构成一幅宛如仙境的画卷。\n莫日格勒河是大自然的钟爱之地，滋养着这片土地上的万物。在河水的滋润下，沿途的植被繁茂，各种珍稀鸟类在这里筑巢栖息。清晨的莫日格勒河，雾气轻盈，如梦如幻，仿佛置身仙境。\n漫步莫日格勒河畔，仿佛进入了一片宁静的天地，感受大自然的恩赐。这里，是内蒙古草原上一颗璀璨的明珠，河水悠悠，岁月静好，诉说着大自然的宏伟与宁静。,00:00-23:59,
7004,呼河诺尔湖,49.337621,119.280282,480,1140,180,内蒙古,内蒙古,呼和诺尔湖，坐落于内蒙古大兴安岭深处，是一颗镶嵌在大自然怀抱中的明珠。湖水如镜，清澈透底，倒映着蓝天白云和青山绿树，宛如一幅天然画卷。四季更迭，湖畔风景宜人，春日百花争艳，夏日湖水荡漾，秋天层林尽染，冬日银装素裹。湖畔有茂密的森林和广袤的草原，是各种珍稀野生动物的天堂，形成了独特的自然生态系统。\n在呼和诺尔湖畔，你能感受到大自然的宁静和原始之美。湖水悠然流淌，仿佛时间在这里静止。漫步湖畔，清风拂面，心灵得以放松。夜幕降临时，星空璀璨，湖面泛起银光，宛如仙境。呼和诺尔湖，不仅是自然的馈赠，更是心灵的避风港，让人仿佛置身于一个宁静而祥和的世外桃源。\n,08:00-19:00,
7005,186彩带河,49.962271,119.035432,540,1140,150,内蒙古,内蒙古,\n186彩带河宛如一条缤纷的绸带，轻盈地穿越草原，给大地披上了一层五彩斑斓的锦衣。河水清澈见底，荡漾着蓝天的倒影，如梦如幻。河岸两旁，郁郁葱葱的草木点缀其间，仿佛是大自然的画家在这里挥洒着丰富的色彩。悠扬的牧歌在微风中飘荡，与彩带河交相辉映，勾勒出一幅宁静而优美的画面。在这片神秘而宁静的土地上，186彩带河如同一首动人的诗，让人沉浸在大自然的怀抱中，感受到了内蒙古独特的自然之美。欢迎您漫步在这片彩色的土地上，与大自然亲密接触，领略草原之魅，感受彩带河畔的宁静与祥和。,暂停营业，恢复时间待定,
7006,额尔古纳,50.243435,120.18025,0,1440,150,内蒙古,内蒙古,\n额尔古纳，风景如画，仿佛置身仙境。这里山川秀美，草原辽阔，湖泊清澈。额尔古纳河蜿蜒而过，宛如一条银带镶嵌在大地之上。蓝天白云映照下，牛羊成群，悠然自得。每逢夕阳西下，余晖洒在草原上，呈现出金黄色的温暖光影，让人沉醉其中。这里的民族风情浓厚，传统文化源远流长，让人感受到淳朴而宁静的生活。额尔古纳是大自然的馈赠，是人们向往的理想之地，其宁静、美丽、纯粹的风光，让人仿佛进入了一个迷人的童话世界。,00:00-23:59,
7007,额尔古纳湿地,50.360029,120.415103,510,990,150,内蒙古,内蒙古,额尔古纳湿地位于内蒙古自治区，是一片自然灵动的湿地天堂。这里湿地面积广阔，水草丰美，四季变幻出不同的美丽画卷。春天，湿地如诗如画，湖水悠悠，百花争艳，鸟语花香。夏日，碧波荡漾，清新宜人，翠绿的湿地草原成为众多鸟类的天堂，它们欢快地歌唱，舞动着多彩的羽毛。秋季，额尔古纳湿地如同调色板一般，五彩斑斓的秋叶漫布在湿地上，落日余晖映照下，美不胜收。寒冷的冬季，湿地结冰，银装素裹，成为冰雪童话的世界。\n额尔古纳湿地是大自然的杰作，它为生态平衡贡献着巨大的力量。湿地生态系统的丰富多样性吸引着各类动植物，形成了独特的生物链条。同时，湿地也是人们休闲度假的胜地，清新的空气、宁静的环境，让人仿佛置身仙境。额尔古纳湿地，是自然与人文和谐共生的典范，让我们一同走进这片优美的湿地，感受大自然的馈赠与奇迹。,08:30-16:30,
7008,天然白桦林,50.53869,120.160389,510,1080,150,内蒙古,内蒙古,天然白桦林，是大自然的一幅宏伟画卷，展现着独特的生态之美。在这片湿地中，郁郁葱葱的白桦树群如同银白色的画布，映衬着其的宁静和神秘。四季更替，湿地景色各异，春季白桦抽出新芽，夏日翠绿如画，秋天树叶变成金黄色，冬季白雪皑皑，宛如仙境一般。,08:30-18:00,
7009,恩和村,50.826338,119.920605,0,1440,120,内蒙古,内蒙古,恩和俄罗斯族民族乡，内蒙古自治区呼伦贝尔市额尔古纳市下辖乡，地处额尔古纳市西北部，东与根河市敖鲁古雅鄂温克民族乡接壤，东南与三河回族乡相连，南与黑山头镇交界，西隔额尔古纳河与俄罗斯后贝加尔边疆区为界，北与蒙兀室韦苏木毗邻，行政区域面积2089.11平方千米。\n2001年，与室韦镇合并为室韦俄罗斯族民族乡；2011年5月，恢复恩和俄罗斯族民族乡。截至2018年末，恩和俄罗斯族民族乡户籍人口有2631人。截至2020年6月，恩和俄罗斯族民族乡下辖1个社区，另辖1个村级单位。\n,具体开放时间需咨询景区,
7010,黑山头镇,50.215675,119.578229,0,1440,120,内蒙古,内蒙古,内蒙古黑山头，如一颗璀璨明珠镶嵌在大草原的怀抱中。这片神秘而宁静的土地，以其独特的自然景观和丰富的人文历史而闻名。漫步在黑山头，仿佛进入了一幅宏伟的画卷，苍茫的大地在风吹草动中呼吸，金黄的草原与湛蓝的天空相映成趣。\n在这片美丽的土地上，草原的韵律与风的吟唱交织在一起，成为大自然最动听的旋律。蓝天白云下，草原上的牛羊悠然自得地吃草，构成了一幅宁静而祥和的画\n而黑山头不仅有壮美的自然景观，更承载着丰富的文化底蕴。这里传承着蒙古族的传统生活方式，宁静的草原上散落着蒙古包，岁月仿佛在这里静静流淌。\n内蒙古黑山头，是自然与人文的完美交融，一次感受大草原深厚底蕴的绝佳之地。,具体开放时间需咨询景区,
7011,满洲里,49.598639,117.379056,0,1440,150,内蒙古,内蒙古,满洲里，风光秀美如诗如画。这里蓝天白云、大草原尽收眼底，草地上悠闲自在的牛群悠然吃草，远山近水勾勒出一幅宁静祥和的画卷。满洲里是中俄边境的明珠，承载着丰厚的历史文化底蕴，古老的边关风情和多元的民族文化在这里交汇融合。游客可以在这片土地上感受蒙俄风情，品味美味的蒙古风格涮羊肉，欣赏传统的蒙古族舞蹈，感受浓厚的异域风情。满洲里，既是一座边陲城市，也是一方风景胜地，每一步都是一次心灵的洗礼，每一刻都是一幅美丽的画卷。,00:00-23:59,
7012,满洲里国门,49.630318,117.354311,570,1095,150,内蒙古,内蒙古,\n满洲里国门，是中华人民共和国与俄罗斯联邦交界处的一道宏伟景观。这座国门象征着中俄友谊，承载着丰厚的历史文化底蕴。站在这里，你可一边欣赏壮丽的额尔古纳河流域风光，一边感受浓厚的满洲里特色。国门呈现出独特的蒙古式建筑风格，雄伟而典雅，仿佛一座跨越时空的历史坐标。在这片边疆风光中，你能够近距离感受不同文化的交融，领略古老的游牧文明与现代社会的和谐共存。满洲里国门，是连接两国友谊、见证历史悠久的瑰丽之门，也是旅行者心灵深处的一处宁静胜地。,09:30-18:15,
7013,满洲里套娃,49.615064,117.398713,540,1050,150,内蒙古,内蒙古,满洲里，是一个充满草原风情的美丽小镇。这里的套娃艺术，如同大草原上的鲜花般灿烂绽放，将传统工艺与创新设计完美融合。满洲里套娃，承载着丰富的蒙古文化内涵，每个套娃都是一段传承千年的故事。\n套娃的外表精致细腻，每一层都是一幅精美的画卷，展现了草原上的驰骋英姿和丰收的喜悦。艳丽的色彩，深沉的文化内涵，仿佛让人置身于辽阔的蒙古大草原之中。手工制作的匠心之作，不仅是艺术品，更是对生活的独特诠释。\n在满洲里，套娃不仅是一件工艺品，更是一份对家乡深深的眷恋。每一个套娃都是艺术家用心灵的画笔勾勒而成，传递着对内蒙古文化的热爱和珍视。带上满洲里套娃，就像带上了一段草原之旅，感受那份原生态的美好，让心灵在套娃的轻抚中得到极致的宁静与愉悦。,09:00-17:30,
7014,呼伦湖,49.331051,117.621474,0,1440,180,内蒙古,内蒙古,\n内蒙古呼伦湖，位于大兴安岭脚下，是中国最大的淡水湖之一，也是亚洲最大的内陆湖泊。湖水清澈如镜，四周群山环抱，湖畔草原绵延，呈现出一幅优美的自然画卷。湖区生态丰富，成为众多候鸟的重要栖息地，每年吸引着成千上万的候鸟迁徙至此。湖光山色交相辉映，晨曦中的呼伦湖如诗如画，夕阳下的湖光山色更是令人陶醉。而湖区周边的蒙古族牧民风情浓厚，丰富的草原文化和独特的民俗活动，让游客领略到内蒙古独特的风土人情。来到呼伦湖，仿佛进入了一个宁静而神秘的世界，尽情沉浸在大自然的怀抱中，感受那份纯净与宁静。,00:00-23:59,
7015,呼伦贝尔大草原,49.483934,117.953424,540,1140,180,内蒙古,内蒙古,\n内蒙古呼伦贝尔大草原，宛如一幅绚丽的画卷，展现出大自然的宏伟与草原的壮美。广袤无垠的草原上，牛羊悠然自得地吃草，蓝天白云似乎延伸到天边。微风吹拂，草地泛起起伏的波纹，仿佛是大地的呼吸。在这片草原上，呼伦湖水清澈如镜，倒映着蓝天和洁白的云彩。丰富多彩的草原文化也在这里深深扎根，蒙古包是草原上的象征，马背上的草原骑手展现着勇敢与豪迈。夕阳西下时，草原上的金色阳光将大地染成一片温暖的色调，呼伦贝尔大草原，如诗如画，令人心驰神往，是自然和人文相融的美丽天堂。,暂停营业，恢复时间待定,
7016,猛犸公园,49.498696,117.677608,510,1050,180,内蒙古,内蒙古,内蒙古猛犸公园坐落在辽阔的大草原上，是一片自然风光与野生动物相互交融的绝美乐园。在这片神秘而宁静的土地上，你将与猛犸一同漫步，感受大自然的鬼斧神工。\n公园内绿草如茵，湖水清澈见底，蓝天白云映照着无垠的原野，仿佛进入了一个画卷般的世界。在这里，你可以近距离观赏濒临灭绝的猛犸群，见证它们悠然自得的生活场景，感受与自然融为一体的奇妙体验。\n漫步在木栈道上，清新的空气中弥漫着草木的芬芳，而远处的群山如黛，仿佛在诉说古老的传说。内蒙古猛犸公园，是一个让人心灵沉淀、身临其境感受自然奇迹的绝佳去处。在这里，你将找回内心深处对自然的敬畏，与猛犸共舞，共同守护这片纯净的土地。,08:30-17:30,
7017,呼和浩特,40.824065,111.673745,0,1440,150,内蒙古,内蒙古,内蒙古呼和浩特，一座富饶而又充满魅力的城市，是内蒙古自治区的政治、经济和文化中心。这片独具特色的土地蕴藏着丰富的草原文化和深厚的历史积淀。\n呼和浩特以其广袤的草原、清新的空气和蓝天白云而闻名，是一处远离城市喧嚣的宁静胜地。这里有草原牛羊悠然自得地吃着青草，湖泊与草地交相辉映，构成了一幅美不胜收的画卷。\n城市中心独特的建筑风格，将传统与现代完美融合，呈现出一种独特的文化底蕴。夜晚的呼和浩特灯火辉煌，城市夜景宛如星空般璀璨，为游客带来了别样的视觉盛宴。\n呼和浩特，不仅是一座承载历史的城市，更是一片自然的乐园，让人仿佛置身于世外桃源。这里的美，不仅在风景如画，更在那份宁静与恬淡中流淌。,00:00-23:59,
7018,大召无量寺,40.79981,111.65425,480,1080,90,内蒙古,内蒙古,内蒙古大召无量寺，又称“呼和浩特大召寺”，是一座融合了藏传佛教与蒙古文化的独特寺庙。寺内宏伟壮观的建筑群，彰显着古老而深厚的文化底蕴。大召寺坐落在呼和浩特市区，庄严肃穆的氛围中，传统与现代在此交汇。\n踏入大召寺，仿佛步入了悠久的历史长廊，寺内香火缭绕，神圣而宁静。建筑造型独特，金碧辉煌的屋檐、雕梁画栋，每一寸都透露出浓厚的文化底蕴。寺内珍藏着丰富的文物，其中包括古老的经卷、佛像等，展现了蒙古族传统的宗教信仰与生活方式。\n大召寺是内蒙古地区的一颗文化明珠，也是游客感受古老蒙古文化的绝佳去处。在这里，你可以感受到世代传承的宗教庄严，沉浸在神秘而宏大的历史氛围中，领略蒙古大草原上独特的信仰之美。,08:00-18:00,
7019,哈素海湿地,40.615443,110.966455,0,1440,150,内蒙古,内蒙古,哈素海湿地，湖水如镜，碧波荡漾，湖畔的芦苇丛与湖中的草岛交相辉映，构成了一幅宛如仙境的画卷。这里是众多候鸟的栖息地，成千上万只鸟儿在这里翩翩起舞，形成了壮观的自然景观。每年春秋之际，成群的天鹅、白鹤、野鸭等候鸟齐聚于此，使得湿地成为了候鸟迁徙的天堂。\n除了湿地的自然美景，这里还有丰富的野生动植物资源，如赤麻鸭、白枕鹤等珍稀物种栖息于此。哈素海湿地的美丽，不仅在于其原始而宁静的自然风光，更在于这片湿地所孕育的珍贵生态系统，为人们提供了一个近距离感受大自然奇迹的绝佳场所。\n,00:00-23:59,
7020,敕勒川草原,40.920816,111.873322,0,1440,180,内蒙古,内蒙古,内蒙古敕勒川草原，是一片壮美如画的自然乐园。广袤的草原上，青翠的牧草如翡翠般闪耀，微风拂过，泛起一片绿浪。草原上自由自在地悠荡着成群的牛羊，它们在碧绿的大地上构成了一幅生机勃勃的画面。远处的敕勒川流淌着清澈的河水，河畔的芦苇摇曳着欢快的旋律。\n在这片宁静而祥和的土地上，蓝天白云交相辉映，阳光透过蓬松的云彩洒在大地上，仿佛给大地披上了一层金辉。日出时分，草原上的露珠闪烁着七彩光芒，宛如梦幻仙境。夜幕降临时，漫天繁星在清澈的夜空中闪耀，勾勒出一幅璀璨的星空画卷。\n敕勒川草原，以其独特的自然景观和丰富的草原文化，吸引着无数游人前来欣赏这片大自然的奇迹。这里是心灵放飞的天堂，是与自然融为一体的乐园，让人感受到大地的深沉、草原的宁静和生命的蓬勃。,具体营业状态以当天开放\n时间为准,
7021,内蒙古博物院,40.839711,111.738691,540,1020,150,内蒙古,内蒙古,\n内蒙古博物院，位于草原之上，是一座融合传统与现代之美的文化殿堂。博物馆内珍藏着丰富多彩的草原文化遗产，展览馆内一件件精致的文物仿佛诉说着千年岁月的故事。在这里，你可以领略蒙古族、满族等多个少数民族的独特风情，感受草原生活的深厚底蕴。内蒙古博物院的展陈设计别具匠心，呈现出独特的视觉艺术魅力，让游客仿佛走进了一个时空隧道，穿越时光，感知历史的厚重。无论是文物收藏的丰富多样性，还是展览馆内精致的陈列，都让人沉醉其中，领略草原文化的博大精深。内蒙古博物院，是一场文化之旅，是对历史的尊重，更是对草原精神的赞美。,09:00-17:00,
7022,包头,40.622018,109.953743,0,1440,150,内蒙古,内蒙古,\n内蒙古包头，一座璀璨的明珠，蓝天白云间散发着原始的魅力。这片古老的土地，承载着草原的豪迈和历史的深沉。包头，古老与现代在这里交融共生。苍茫的大草原上，牛羊悠然自得，呼吸着自由的空气；而现代城市的高楼大厦则在蓝天映衬下，展现着繁荣的活力。蒙古族的传统文化与汉族的独特风情在这里相互交融，形成了独特的包头风貌。蓝色的天空，金黄的沙漠，绿草的牧场，包头如一幅宏伟的画卷，展现出内蒙古的壮美风采。无论是丰富多彩的民俗文化活动，还是雄浑壮丽的自然风光，都让包头成为一个独具魅力的旅游胜地。来包头，感受大草原的奔放与城市的现代韵味，探寻古老历史的印记，品味蒙古包头的独特魅力。,00:00-23:59,
7023,希拉穆仁草原,41.343975,111.146733,0,1440,180,内蒙古,内蒙古,希拉穆仁草原，是一片令人陶醉的大自然画卷。广袤无垠的原野上，金黄的禾草随风摇曳，仿佛是大地的金色绒毯。草原上点缀着各种野花，丰富多彩的色彩构成了一幅美不胜收的画面。在这片宁静而祥和的土地上，牛羊悠然自得地吃草，它们的悠闲生活与草原的宁静相得益彰。\n漫步在希拉穆仁草原上，清新的空气中弥漫着淡淡的草香，让人仿佛沉浸在一片绿色的海洋中。远处的蓝天白云与广袤的绿草相映成趣，构成了一幅宏伟壮丽的画卷。夕阳西下时，草原上泛起一片金黄，余辉映照着大地，仿佛进入了一个神秘而宁静的梦境。\n希拉穆仁草原，是大自然赋予内蒙古的一份美丽馈赠，它的优美让人心驰神往，仿佛进入了一个世外桃源。,00:00-23:59,
7024,辉腾锡勒草原,41.15345,112.621903,475,1080,180,内蒙古,内蒙古,辉腾锡勒草原，是大自然鬼斧神工的杰作，宛如一幅神秘的画卷展开在大地上。在这片广袤的草原上，翠绿的草海连绵起伏，仿若一块绿色的绒毯，随风起舞，泛起一片生机勃勃的画面。草原上散布着五彩斑斓的野花，如诗如画，各种鸟类在空中翱翔，宛如一曲悠扬的交响乐。\n在这片神奇的土地上，你可以感受到大自然的力量，尽情畅游于辽阔的天地之间。漫步草原，远离尘嚣，仿佛进入了一个静谧而宁静的仙境。当夕阳西下，天空染上金黄色的余晖，辉腾锡勒草原变得更加宁静而祥和，仿佛时间在这里停滞了一般。\n这是心灵栖息的乐园，是远离城市喧嚣的天堂。辉腾锡勒草原，是大自然的馈赠，也是人们心灵的避风港。,07:55-18:00,
7025,辉腾锡勒草原黄花沟,41.13226,112.528797,540,1140,180,内蒙古,内蒙古,内蒙古辉腾锡勒草原，风景如诗如画，其中的黄花沟更是一处令人陶醉的绝美胜地。春季，漫山遍野的黄花绽放，如一幅金黄色的画卷，点缀在广袤的草原上，宛如大地的金色地毯。微风拂过，花海波光粼粼，仿佛进入了仙境般的令人心驰神往。\n沿着蜿蜒曲折的小径漫步，清新的空气中弥漫着花香，仿佛穿越进了自然的花园。远处牛羊悠然自得地吃着嫩绿的青草，天空湛蓝如洗，白云悠然飘过，构成了一幅宁静而美好的画面。\n在这片原生态的黄花沟，人们仿佛可以忘却都市的喧嚣，沉浸在大自然的怀抱中，感受草原之美，领略内蒙古的独特魅力。这里是心灵放飞的角落，是身心愉悦的天堂，是与自然融为一体的桃源仙境。,暂停营业，恢复时间待定,
7026,乌兰哈达火山地质公园,41.563082,113.139031,0,1440,180,内蒙古,内蒙古,内蒙古乌兰哈达火山地质公园位于大兴安岭深处，神秘而壮丽。这片火山地质公园拥有丰富的火山遗迹，独特的地质构造和浓厚的文化底蕴。在这里，巍峨的火山口湖边，湖水宛如一块碧蓝的宝石镶嵌在大地之中，倒映着周围的峰峦。漫步在原始的火山群体中，仿佛置身于古老的神话传说中，能感受到大自然的雄伟和神秘。在四季更迭中，火山地质公园展现出不同的风貌，春季的花草吐艳、夏季的湖光山色、秋季的五彩斑斓、冬季的银装素裹，每一帧都是大自然最宜人的画卷。乌兰哈达火山地质公园，是大自然鬼斧神工的杰作，也是心灵放飞的最佳去处。\n,00:00-23:59,
7027,响沙湾,40.24341,109.93873,510,1080,150,内蒙古,内蒙古,在这片神秘的土地上，你仿佛能听到风的低语，沙的吟唱。站在湾边，远处的骆驼悠然行进，仿佛穿越时光。夕阳西下时，天地间弥漫着金黄的余晖，湖水泛起层层涟漪，宛如一幅宏伟的油画。\n响沙湾，不仅是大自然的杰作，更是人与自然和谐相融的代表。在这里，你能感受到内蒙古独特的风情，领略到大漠深处的宁静与神秘。这是一个让人心驰神往、流连忘返的梦幻之地，是心灵追求宁静的天堂，更是身临其境感受大自然奇迹的极致之选。,08:30-18:00,
